n_eval,audit,W
2500,naive,32.57005479933387
2500,naive,18.07108497080972
2500,naive,20.150227456922742
2500,naive,21.14096572062622
2500,naive,11.090305130503939
2500,naive,10.260545261470636
2500,naive,4.736644055448343
2500,naive,17.23352711690816
2500,naive,0.0066173006424201175
2500,naive,0.2608213796580965
2500,naive,3.4112120506796777
2500,naive,12.200288294372088
2500,naive,17.578621103322284
2500,naive,10.322154403714
2500,naive,5.616937292171953
2500,naive,0.4794097550286162
2500,naive,2.7757249629455183
2500,naive,1.3025740155829486
2500,naive,4.740857926165895
2500,naive,5.8074975138977845
2500,naive,5.463204462803862
2500,naive,8.206804663774463
2500,naive,13.869040000578158
2500,naive,17.899200231846592
2500,naive,4.554882792806065
2500,naive,18.735329793923285
2500,naive,27.20291745629763
2500,naive,20.78459236494429
2500,naive,3.9348219577289036
2500,naive,4.118878765971066
2500,naive,9.277803272302284
2500,naive,9.327728610422644
2500,naive,16.040378253489692
2500,naive,8.362796966170125
2500,naive,4.717839504365533
2500,naive,5.389693953725505
2500,naive,22.600270583063384
2500,naive,3.175974300325974
2500,naive,4.03997432904761
2500,naive,10.304368890780042
2500,naive,0.9543129051084182
2500,naive,0.12293651102779073
2500,naive,43.59258506360139
2500,naive,7.04792044012717
2500,naive,0.03201969359663454
2500,naive,0.849004137116303
2500,naive,11.724536777848712
2500,naive,13.11699316183657
2500,naive,12.552326976064217
2500,naive,12.760677433727867
2500,naive,30.589544033616782
2500,naive,4.379823229617834
2500,naive,2.0844818535107734
2500,naive,4.317335229282369
2500,naive,1.2010874995305971
2500,naive,4.265250105879709
2500,naive,0.4353196454589781
2500,naive,15.927100042152112
2500,naive,2.0219553060705566
2500,naive,2.4722490525498575
2500,naive,9.092073141989324
2500,naive,5.282101661995591
2500,naive,1.6907179710110323
2500,naive,19.79526918621601
2500,naive,18.85474618429301
2500,naive,6.558876905001739
2500,naive,9.796731062819456
2500,naive,1.921816157391659
2500,naive,9.342192773000718
2500,naive,0.8605898168977134
2500,naive,11.443528336970118
2500,naive,4.555930774592086
2500,naive,3.5711546445503477
2500,naive,1.6258750324488345
2500,naive,7.723973913528837
2500,naive,6.526429295939071
2500,naive,28.502293057736217
2500,naive,2.7667736796224696
2500,naive,1.231993386110389
2500,naive,5.1907203098591435
2500,naive,15.511617607724157
2500,naive,2.8254963908346733
2500,naive,32.764974306672734
2500,naive,8.762792794421207
2500,naive,0.20683602318658317
2500,naive,6.975859202015418
2500,naive,7.932747334732719
2500,naive,35.97828987443961
2500,naive,8.525745249637895
2500,naive,3.7660879079520577
2500,naive,7.384968950258647
2500,naive,1.9136680155284043
2500,naive,5.758004169285211
2500,naive,8.58057221534515
2500,naive,1.3803923822176367
2500,naive,2.6500984257113798
2500,naive,21.541057261892757
2500,naive,2.8964810288158294
2500,naive,0.12435633979185201
2500,xf,1.6116598529955815
2500,xf,0.40133366667778486
2500,xf,0.7344624570932992
2500,xf,4.101574584905704
2500,xf,0.6293885189938458
2500,xf,1.1843078148035695
2500,xf,0.6010424733756539
2500,xf,1.9942088157370186
2500,xf,2.6174882699593507
2500,xf,0.11703460054114537
2500,xf,0.11757108936453485
2500,xf,2.4210365890814955
2500,xf,0.1348952627867508
2500,xf,0.807876894955701
2500,xf,4.566892435373266
2500,xf,1.1030919804227146
2500,xf,4.663958459739341
2500,xf,17.004036357563635
2500,xf,1.786257889916711
2500,xf,3.4943946687726575
2500,xf,1.068590584220365
2500,xf,1.3973476887940655
2500,xf,3.5009590762220055
2500,xf,4.441827573071718
2500,xf,0.08866712861096267
2500,xf,0.15073010261440498
2500,xf,1.5872460703802558
2500,xf,0.29847430424196897
2500,xf,4.734649475175412
2500,xf,1.2249673449254463
2500,xf,1.047008045479999
2500,xf,0.2877098649427401
2500,xf,3.717426966448188
2500,xf,7.511267868477779
2500,xf,3.6740365722408934
2500,xf,3.44004942585285
2500,xf,1.2951279295820757
2500,xf,1.2706403224166156
2500,xf,2.364667837524705
2500,xf,0.7653331425130295
2500,xf,0.00147342069988554
2500,xf,5.564815442502216
2500,xf,1.9178831539633487
2500,xf,0.23963907362878417
2500,xf,1.5089912641395027
2500,xf,0.6076005933385654
2500,xf,3.269776625953392
2500,xf,0.9918269901808647
2500,xf,11.328546387157845
2500,xf,1.2103401731940562
2500,xf,2.133620454061345
2500,xf,0.612432469274335
2500,xf,7.852562418362801
2500,xf,1.5618742922298212
2500,xf,0.7875584966991377
2500,xf,0.04294145125201784
2500,xf,0.18924414487550972
2500,xf,1.2849204199429758
2500,xf,1.6101787292749346
2500,xf,4.2070470454162985
2500,xf,1.6686812750982523
2500,xf,0.7206013524719267
